DATE,RR,TN,HTN,TX,HTX,TM,TMNX,DG,TAMPLI,TNTXM,FFM,FXI,DXI,HXI,FXY,DXY,HXY,FXI3S,HXI3S,UN,HUN,UX,HUX,DHUMI40,DHUMI80,TSVM,UM,ETPGRILLE,NEIGETOTX,NEIGETOT06
20220809,0.0,8.8,405.0,33.7,1523.0,22.4,21.25,0.0,24.9,21.3,1.9,10.9,50.0,1810.0,6.1,320.0,1558.0,10.2,1810.0,23.0,1525.0,91.0,524.0,700.0,234.0,11.8,48.0,6.2,,
20220810,0.0,9.4,414.0,33.5,1401.0,22.1,21.45,0.0,24.1,21.5,1.5,10.1,240.0,1136.0,5.0,320.0,1458.0,8.4,1136.0,16.0,1404.0,81.0,516.0,699.0,23.0,10.3,44.0,6.1,,
20220811,0.0,11.1,431.0,34.9,1502.0,23.4,23.0,0.0,23.8,23.0,1.6,9.6,310.0,1143.0,4.4,300.0,1536.0,8.9,1143.0,20.0,1110.0,83.0,421.0,673.0,89.0,11.7,47.0,6.5,,
20220812,0.0,10.8,423.0,33.8,1420.0,23.1,22.3,0.0,23.0,22.3,1.5,8.3,300.0,1542.0,4.7,320.0,1616.0,8.1,1542.0,26.0,1318.0,89.0,527.0,675.0,159.0,12.5,48.0,6.1,,
20220813,0.0,9.6,459.0,33.0,1437.0,21.7,21.3,0.0,23.4,21.3,1.4,8.4,300.0,1007.0,3.8,310.0,1016.0,8.0,1007.0,13.0,1400.0,78.0,509.0,753.0,0.0,8.7,40.0,6.4,,
20220814,12.2,12.3,2345.0,24.4,1444.0,17.2,18.35,0.0,12.1,18.4,1.6,13.4,190.0,659.0,6.2,190.0,703.0,11.6,659.0,50.0,616.0,99.0,2124.0,0.0,612.0,15.4,78.0,2.5,,
20220815,0.0,11.8,49.0,25.2,1520.0,17.5,18.5,0.0,13.4,18.5,1.2,6.9,210.0,1529.0,4.3,330.0,1342.0,6.3,1530.0,43.0,1613.0,100.0,100.0,0.0,784.0,15.5,80.0,3.0,,
20220816,1.6,9.3,439.0,31.2,1248.0,21.1,20.25,0.0,21.9,20.3,1.7,14.5,140.0,1951.0,6.3,130.0,1957.0,13.0,1951.0,27.0,1601.0,100.0,419.0,498.0,639.0,14.5,66.0,4.9,,
20220817,22.3,15.2,346.0,30.6,1234.0,19.6,22.9,0.0,15.4,22.9,2.1,11.6,,,,,,,,40.0,1239.0,96.0,107.0,,,17.0,78.0,4.2,,
20220818,16.2,14.5,,24.0,1157.0,18.6,19.25,,9.5,19.3,2.7,10.2,320.0,1353.0,5.6,330.0,1359.0,,,58.0,1149.0,100.0,701.0,,,17.3,82.0,2.6,,
20220819,7.4,15.3,340.0,24.5,1518.0,18.2,19.9,0.0,9.2,19.9,1.0,6.8,270.0,1711.0,3.1,320.0,1444.0,6.2,1438.0,57.0,1522.0,99.0,442.0,0.0,1138.0,18.4,89.0,1.9,,
20220820,1.2,16.7,2343.0,25.6,1528.0,18.5,21.15,0.0,8.9,21.2,1.2,8.0,310.0,1309.0,4.7,320.0,1316.0,7.5,1309.0,56.0,1511.0,99.0,2317.0,0.0,947.0,18.0,86.0,3.0,,
20220821,0.0,10.9,111.0,27.3,1245.0,17.7,19.1,0.0,16.4,19.1,1.8,10.7,310.0,1351.0,5.4,310.0,1325.0,9.1,1351.0,39.0,1335.0,100.0,201.0,4.0,747.0,14.3,75.0,4.1,,
20220822,0.0,8.3,413.0,27.7,1424.0,18.2,18.0,0.0,19.4,18.0,1.8,9.7,330.0,1200.0,5.8,330.0,1206.0,9.0,1200.0,39.0,1309.0,100.0,539.0,55.0,602.0,13.3,69.0,4.0,,
20220823,0.0,8.8,431.0,29.3,1144.0,19.4,19.05,0.0,20.5,19.1,2.2,11.8,310.0,1314.0,6.9,310.0,1316.0,10.7,1308.0,37.0,1154.0,100.0,541.0,126.0,599.0,14.4,68.0,4.3,,
20220824,0.0,7.5,455.0,31.3,1427.0,19.7,19.4,0.0,23.8,19.4,1.3,6.3,310.0,1425.0,3.5,320.0,1013.0,5.8,1425.0,30.0,1133.0,99.0,542.0,472.0,533.0,13.0,63.0,4.3,,
20220825,0.0,11.2,327.0,32.0,1510.0,21.8,21.6,0.0,20.8,21.6,1.5,8.1,210.0,1212.0,4.5,300.0,1547.0,7.5,1551.0,32.0,1452.0,95.0,133.0,435.0,387.0,15.1,62.0,4.8,,
20220826,1.0,15.6,43.0,25.6,1502.0,19.0,20.6,0.0,10.0,20.6,2.4,9.4,330.0,1441.0,6.4,340.0,1450.0,8.7,1245.0,55.0,1542.0,95.0,2123.0,0.0,823.0,17.1,79.0,3.4,,
20220827,1.2,10.3,440.0,26.4,1350.0,18.3,18.35,0.0,16.1,18.4,1.6,8.4,320.0,1244.0,4.9,330.0,1253.0,7.6,1520.0,53.0,1516.0,100.0,522.0,0.0,835.0,16.5,80.0,2.9,,
20220828,0.0,11.0,243.0,29.0,1321.0,19.7,20.0,0.0,18.0,20.0,1.3,7.6,340.0,1433.0,4.2,330.0,1440.0,7.1,1433.0,43.0,1157.0,100.0,54.0,0.0,739.0,16.5,76.0,3.5,,
20220829,0.2,11.4,354.0,31.3,1316.0,20.5,21.35,0.0,19.9,21.4,1.1,9.5,300.0,1339.0,3.3,320.0,1130.0,8.7,1339.0,30.0,1524.0,100.0,532.0,344.0,578.0,15.2,68.0,4.1,,
20220830,5.4,13.1,225.0,26.6,1117.0,19.6,19.85,0.0,13.5,19.9,1.6,7.4,320.0,1547.0,4.4,330.0,1553.0,6.2,1547.0,55.0,1131.0,97.0,2358.0,0.0,818.0,18.0,79.0,2.8,,
20220831,0.0,15.9,530.0,27.3,1222.0,20.0,21.6,0.0,11.4,21.6,2.2,11.4,320.0,1528.0,6.4,350.0,1432.0,10.5,1355.0,45.0,1602.0,100.0,620.0,0.0,786.0,17.4,77.0,3.9,,
20220901,0.0,8.7,511.0,28.7,1440.0,18.4,18.7,0.0,20.0,18.7,1.4,10.3,310.0,1314.0,4.7,330.0,1448.0,9.1,1314.0,36.0,1328.0,100.0,518.0,123.0,691.0,14.0,71.0,3.8,,
20220902,6.6,10.0,441.0,26.4,1503.0,18.5,18.2,0.0,16.4,18.2,1.3,10.0,290.0,1925.0,5.6,300.0,1930.0,9.4,1924.0,46.0,940.0,98.0,511.0,0.0,696.0,15.1,74.0,2.8,0.0,
20220903,1.0,14.4,150.0,25.9,1301.0,18.6,20.15,0.0,11.5,20.2,1.4,7.6,290.0,556.0,3.7,320.0,1507.0,6.9,557.0,47.0,1308.0,100.0,357.0,0.0,859.0,17.1,82.0,2.9,0.0,0.0
20220904,0.0,10.3,458.0,29.1,1417.0,19.3,19.7,0.0,18.8,19.7,1.3,6.7,200.0,1228.0,3.2,330.0,911.0,6.1,1228.0,34.0,1544.0,100.0,526.0,140.0,752.0,15.6,74.0,3.5,0.0,0.0
20220905,0.0,12.2,412.0,29.8,1303.0,22.1,21.0,0.0,17.6,21.0,2.7,11.6,220.0,1318.0,5.5,210.0,1322.0,10.0,1200.0,39.0,1051.0,98.0,419.0,25.0,447.0,16.4,65.0,4.5,0.0,0.0
20220906,0.8,15.8,454.0,28.7,1358.0,21.0,22.25,0.0,12.9,22.3,1.7,11.8,210.0,1651.0,4.6,210.0,1343.0,10.2,1651.0,47.0,1352.0,97.0,512.0,0.0,731.0,18.4,76.0,3.7,0.0,0.0
20220907,30.4,12.3,337.0,27.8,1435.0,19.2,20.05,0.0,15.5,20.1,1.6,12.2,,,,,,,,52.0,1323.0,100.0,405.0,,,17.8,82.0,2.7,0.0,0.0
20220908,2.4,11.8,,22.4,,16.8,17.1,0.0,10.6,17.1,3.6,11.0,,,,,,,,45.0,,95.0,,,,13.3,71.0,3.5,,
20220909,5.0,12.8,,20.7,,15.7,16.75,0.0,7.9,16.8,2.8,11.9,,,,,,,,48.0,,94.0,,,,12.9,75.0,3.1,,
20220910,0.0,12.6,,19.8,,14.9,16.2,0.0,7.2,16.2,2.0,8.1,,,,,,,,55.0,,95.0,,,,12.7,76.0,2.7,,
20220911,0.0,7.2,,22.7,,15.1,14.95,0.0,15.5,15.0,1.6,6.6,,,,,,,,49.0,,90.0,,,,11.7,70.0,3.1,,
20220912,0.0,9.4,,28.5,,18.6,18.95,0.0,19.1,19.0,2.1,10.2,,,,,,,,40.0,,83.0,,,,12.8,61.0,4.1,,
20220913,2.0,14.8,,28.4,1403.0,22.4,21.6,0.0,13.6,21.6,3.1,13.0,150.0,1543.0,6.1,160.0,2321.0,,,46.0,1035.0,85.0,,,,16.9,63.0,4.2,0.0,
20220914,13.0,16.6,1800.0,26.3,1141.0,20.3,21.45,,9.7,21.5,3.3,15.9,220.0,1551.0,7.2,210.0,1151.0,,,47.0,1147.0,98.0,2118.0,0.0,611.0,17.6,76.0,3.3,0.0,0.0
20220915,13.7,12.3,336.0,22.3,1407.0,16.6,17.3,0.0,10.0,17.3,1.5,8.6,190.0,1252.0,4.3,210.0,1421.0,7.7,1252.0,66.0,1332.0,100.0,300.0,0.0,1149.0,17.1,91.0,1.6,0.0,0.0
20220916,1.0,13.2,1759.0,18.0,1443.0,14.3,15.6,0.0,4.8,15.6,1.7,7.0,350.0,1202.0,4.4,350.0,2032.0,6.8,1202.0,65.0,1329.0,100.0,620.0,0.0,969.0,14.1,87.0,1.7,0.0,0.0
20220917,0.0,4.3,346.0,15.6,1203.0,8.3,9.95,0.0,11.3,10.0,2.5,10.1,320.0,1257.0,6.6,330.0,1337.0,9.7,1336.0,52.0,1535.0,100.0,117.0,0.0,877.0,8.9,83.0,2.0,0.0,0.0
20220918,0.2,-0.1,536.0,18.9,1336.0,8.1,9.4,30.0,19.0,9.4,1.2,7.8,340.0,1436.0,3.8,330.0,1553.0,6.8,1436.0,37.0,1229.0,100.0,348.0,30.0,809.0,8.0,77.0,2.1,0.0,0.0
20220919,0.2,0.2,519.0,18.9,1218.0,8.9,9.55,0.0,18.7,9.6,2.2,11.3,320.0,1249.0,7.3,320.0,1242.0,10.4,1249.0,46.0,1407.0,100.0,138.0,0.0,760.0,8.6,78.0,2.2,0.0,0.0
20220920,0.0,-0.6,506.0,20.3,1354.0,9.4,9.85,90.0,20.9,9.9,1.8,11.1,290.0,1504.0,5.8,320.0,1516.0,9.1,1504.0,38.0,1316.0,100.0,243.0,67.0,773.0,8.4,75.0,2.3,0.0,0.0
20220921,0.0,0.4,553.0,20.1,1305.0,9.4,10.25,0.0,19.7,10.3,1.1,7.2,300.0,1412.0,4.0,320.0,1539.0,6.5,1145.0,41.0,1152.0,100.0,540.0,0.0,809.0,8.6,76.0,2.2,0.0,0.0
20220922,0.2,0.4,418.0,20.6,1338.0,9.4,10.5,0.0,20.2,10.5,1.0,7.6,300.0,1233.0,3.4,320.0,1022.0,6.6,1233.0,39.0,1451.0,100.0,427.0,10.0,811.0,8.7,77.0,2.2,0.0,0.0
20220923,3.2,2.4,120.0,22.0,1156.0,13.5,12.2,0.0,19.6,12.2,1.9,10.4,210.0,2133.0,5.2,150.0,951.0,9.1,943.0,50.0,1200.0,100.0,130.0,0.0,610.0,11.7,77.0,2.0,0.0,0.0
20220924,0.6,11.7,356.0,19.7,1425.0,14.1,15.7,0.0,8.0,15.7,0.9,4.8,300.0,1129.0,3.0,320.0,1506.0,4.4,1128.0,57.0,1426.0,99.0,303.0,0.0,1072.0,13.9,88.0,1.7,0.0,0.0
20220925,8.6,10.5,1740.0,16.3,1416.0,11.7,13.4,0.0,5.8,13.4,1.0,8.6,340.0,1501.0,5.4,340.0,1504.0,8.2,1500.0,69.0,1428.0,99.0,159.0,0.0,1376.0,12.8,94.0,1.0,0.0,0.0
20220926,15.8,8.9,154.0,16.2,1305.0,11.7,12.55,0.0,7.3,12.6,1.4,11.3,150.0,2125.0,4.9,160.0,2133.0,10.3,2125.0,51.0,1152.0,99.0,5.0,0.0,958.0,11.2,83.0,1.8,0.0,0.0
20220927,15.4,8.8,1756.0,12.5,952.0,9.9,10.65,0.0,3.7,10.7,2.1,10.7,140.0,2338.0,5.7,150.0,2345.0,9.4,2338.0,71.0,955.0,96.0,45.0,0.0,1241.0,10.8,88.0,1.1,0.0,0.0
20220928,24.4,8.9,1801.0,14.1,1137.0,11.3,11.5,0.0,5.2,11.5,2.4,13.4,200.0,846.0,5.6,210.0,529.0,10.7,846.0,85.0,952.0,99.0,1941.0,0.0,1440.0,12.7,95.0,0.4,0.0,0.0
20220929,1.8,7.1,1755.0,12.7,1526.0,8.6,9.9,0.0,5.6,9.9,1.0,5.6,220.0,345.0,2.4,200.0,409.0,4.8,421.0,68.0,1451.0,100.0,1928.0,0.0,1290.0,10.4,93.0,0.9,0.0,0.0
20220930,0.2,2.8,2143.0,15.0,1146.0,8.1,8.9,0.0,12.2,8.9,1.3,6.9,320.0,1253.0,4.0,320.0,1255.0,6.6,1253.0,63.0,1140.0,100.0,1.0,0.0,950.0,9.4,88.0,1.1,0.0,0.0
20221001,30.2,2.7,52.0,14.5,2320.0,10.3,8.6,0.0,11.8,8.6,2.2,12.9,190.0,938.0,5.7,180.0,1013.0,10.4,938.0,67.0,806.0,100.0,59.0,0.0,1375.0,12.0,94.0,0.1,0.0,0.0
20221002,1.0,13.1,1801.0,20.4,1129.0,15.6,16.75,0.0,7.3,16.8,1.1,9.4,310.0,1134.0,5.5,290.0,1142.0,8.8,1140.0,61.0,1528.0,99.0,200.0,0.0,1139.0,15.7,89.0,1.3,0.0,0.0
20221003,0.2,10.7,536.0,19.5,1424.0,14.1,15.1,0.0,8.8,15.1,1.8,7.5,320.0,1252.0,5.3,320.0,1259.0,7.3,1258.0,70.0,1356.0,100.0,540.0,0.0,1167.0,14.6,91.0,1.6,0.0,0.0
20221004,0.2,7.8,632.0,23.1,1243.0,12.8,15.45,0.0,15.3,15.5,1.1,5.8,300.0,1320.0,3.2,330.0,1413.0,5.5,1320.0,47.0,1243.0,100.0,1.0,0.0,987.0,12.5,86.0,2.0,0.0,0.0
20221005,0.0,4.3,538.0,23.9,1306.0,14.4,14.1,0.0,19.6,14.1,2.3,13.9,200.0,1413.0,7.0,200.0,1246.0,12.3,1207.0,31.0,1320.0,100.0,1.0,282.0,734.0,11.2,73.0,2.5,0.0,0.0
20221006,0.2,8.5,225.0,21.8,1317.0,14.0,15.15,0.0,13.3,15.2,1.9,8.8,320.0,1313.0,5.7,310.0,1255.0,8.2,1313.0,62.0,1109.0,100.0,2135.0,0.0,940.0,13.4,85.0,1.9,0.0,0.0
20221007,0.2,7.0,2252.0,21.7,1304.0,13.7,14.35,0.0,14.7,14.4,1.3,12.4,200.0,1135.0,5.1,200.0,1136.0,10.6,1135.0,52.0,1250.0,100.0,1.0,0.0,1041.0,13.3,87.0,1.7,0.0,0.0
20221008,1.4,9.8,1800.0,17.3,1224.0,11.8,13.55,0.0,7.5,13.6,1.2,8.1,350.0,1533.0,4.8,350.0,1534.0,7.3,1533.0,73.0,1530.0,100.0,2340.0,0.0,1313.0,12.9,93.0,1.1,0.0,0.0
20221009,0.0,4.0,113.0,19.9,1217.0,12.9,11.95,0.0,15.9,12.0,1.5,6.9,190.0,2058.0,3.7,330.0,1121.0,6.6,2058.0,61.0,1517.0,100.0,29.0,0.0,633.0,12.2,83.0,1.2,0.0,0.0
20221010,0.2,11.0,556.0,23.5,1343.0,15.5,17.25,0.0,12.5,17.3,1.3,7.6,170.0,344.0,3.7,290.0,1444.0,6.7,344.0,50.0,1335.0,100.0,2113.0,0.0,658.0,13.5,78.0,2.2,0.0,0.0
20221011,1.6,6.9,215.0,21.6,1246.0,14.2,14.25,0.0,14.7,14.3,1.1,7.6,330.0,1510.0,4.0,330.0,1517.0,6.8,1510.0,56.0,1234.0,100.0,12.0,0.0,987.0,13.8,87.0,1.4,0.0,0.0
20221012,0.2,11.2,458.0,21.7,1305.0,13.6,16.45,0.0,10.5,16.5,0.9,5.7,300.0,1146.0,2.8,290.0,1431.0,5.3,1146.0,55.0,1141.0,100.0,518.0,0.0,985.0,13.4,87.0,2.0,0.0,0.0
20221013,0.2,5.5,150.0,18.7,1144.0,12.3,12.1,0.0,13.2,12.1,0.7,6.9,300.0,1229.0,4.0,320.0,1231.0,6.1,1229.0,70.0,1322.0,100.0,33.0,0.0,1173.0,13.1,92.0,0.9,0.0,0.0
20221014,4.6,10.9,53.0,16.7,1118.0,14.2,13.8,0.0,5.8,13.8,1.8,8.5,160.0,1737.0,3.8,200.0,1345.0,7.6,1738.0,81.0,1119.0,99.0,112.0,0.0,1440.0,14.6,90.0,0.6,0.0,0.0
20221015,0.0,13.1,441.0,22.9,1311.0,16.9,18.0,0.0,9.8,18.0,2.0,10.1,210.0,1141.0,4.7,210.0,1216.0,9.3,1141.0,46.0,1335.0,91.0,421.0,0.0,553.0,13.4,71.0,2.5,0.0,0.0
20221016,0.0,12.7,1942.0,24.4,1334.0,19.2,18.55,0.0,11.7,18.6,3.2,16.2,210.0,1405.0,7.4,170.0,1045.0,14.5,1405.0,43.0,1307.0,81.0,441.0,0.0,16.0,13.1,60.0,3.3,0.0,0.0
20221017,0.0,15.0,626.0,24.5,1232.0,19.4,19.75,0.0,9.5,19.8,3.0,11.1,210.0,1017.0,5.5,220.0,1203.0,9.9,1154.0,42.0,1102.0,83.0,2359.0,0.0,7.0,14.0,63.0,3.0,0.0,0.0
20221018,0.0,10.0,643.0,25.6,1228.0,15.4,17.8,0.0,15.6,17.8,1.1,6.6,300.0,1251.0,3.6,310.0,1307.0,6.2,1301.0,37.0,1202.0,100.0,708.0,38.0,833.0,12.7,76.0,2.2,0.0,0.0
20221019,0.2,5.6,539.0,25.3,1357.0,14.1,15.45,0.0,19.7,15.5,1.5,7.5,180.0,1356.0,3.9,320.0,1117.0,6.6,1356.0,39.0,1343.0,100.0,42.0,7.0,878.0,12.2,79.0,2.0,0.0,0.0
20221020,6.8,10.9,1935.0,20.9,2301.0,18.5,15.9,0.0,10.0,15.9,4.0,18.0,130.0,1622.0,8.7,140.0,1753.0,16.2,1622.0,51.0,2257.0,87.0,801.0,0.0,221.0,13.9,66.0,2.1,0.0,0.0
20221021,16.6,14.1,256.0,20.0,1029.0,16.1,17.05,0.0,5.9,17.1,3.0,15.2,130.0,932.0,7.4,150.0,933.0,14.0,858.0,59.0,1025.0,99.0,2341.0,0.0,840.0,14.8,82.0,1.9,0.0,0.0
20221022,0.0,10.4,1800.0,22.1,1323.0,14.9,16.25,0.0,11.7,16.3,1.7,9.3,170.0,1058.0,4.8,140.0,1105.0,8.4,1059.0,46.0,1145.0,99.0,29.0,0.0,914.0,13.2,81.0,1.8,0.0,0.0
20221023,3.2,9.3,2306.0,22.4,1600.0,19.4,15.85,0.0,13.1,15.9,4.5,19.0,160.0,1615.0,9.4,170.0,1625.0,17.0,1616.0,45.0,1559.0,98.0,1.0,0.0,29.0,13.1,58.0,2.2,0.0,0.0
20221024,27.9,10.6,1759.0,19.7,1349.0,14.6,15.15,0.0,9.1,15.2,1.7,17.8,250.0,758.0,5.5,250.0,807.0,15.5,759.0,63.0,3.0,100.0,2044.0,0.0,815.0,13.8,84.0,1.0,0.0,0.0
20221025,0.0,6.2,620.0,20.4,2217.0,14.4,13.3,0.0,14.2,13.3,2.1,13.3,140.0,2051.0,6.9,150.0,2058.0,12.2,2051.0,46.0,2159.0,100.0,1.0,0.0,627.0,11.5,74.0,1.5,0.0,0.0
20221026,0.2,11.6,1759.0,23.8,1151.0,16.8,17.7,0.0,12.2,17.7,1.5,10.2,140.0,437.0,4.6,150.0,517.0,9.0,436.0,48.0,1158.0,98.0,1852.0,0.0,503.0,13.9,75.0,1.9,0.0,0.0
20221027,0.0,7.4,528.0,25.6,1159.0,15.4,16.5,0.0,18.2,16.5,1.8,9.3,110.0,1051.0,5.4,140.0,1059.0,8.4,1051.0,40.0,1158.0,100.0,21.0,6.0,698.0,12.6,75.0,2.0,0.0,0.0
20221028,0.0,12.5,2129.0,27.4,1325.0,20.6,19.95,0.0,14.9,20.0,2.8,13.9,120.0,916.0,7.3,150.0,924.0,12.8,916.0,24.0,1343.0,85.0,2309.0,627.0,34.0,10.5,45.0,4.0,0.0,0.0
20221029,0.0,7.0,600.0,25.8,1222.0,14.7,16.4,0.0,18.8,16.4,1.4,8.0,220.0,1115.0,5.3,210.0,1124.0,7.4,1115.0,32.0,1145.0,96.0,607.0,247.0,703.0,10.9,70.0,2.5,0.0,0.0
20221030,0.2,5.6,557.0,25.6,1235.0,14.8,15.6,0.0,20.0,15.6,1.4,11.2,150.0,2133.0,4.9,140.0,1907.0,9.8,2133.0,34.0,1255.0,100.0,327.0,39.0,628.0,11.8,73.0,1.8,0.0,0.0
20221031,16.0,6.9,440.0,21.1,1232.0,15.0,14.0,0.0,14.2,14.0,2.2,14.5,190.0,2248.0,6.8,170.0,2319.0,12.2,2248.0,44.0,2109.0,100.0,523.0,0.0,580.0,11.8,72.0,1.7,0.0,0.0
20221101,5.0,6.7,1759.0,15.0,1254.0,11.5,10.85,0.0,8.3,10.9,1.4,10.2,150.0,7.0,5.0,170.0,7.0,9.0,7.0,71.0,23.0,100.0,1901.0,0.0,1405.0,12.7,93.0,0.4,0.0,0.0
20221102,0.0,5.1,1928.0,16.3,1335.0,8.7,10.7,0.0,11.2,10.7,0.8,4.7,320.0,1107.0,3.6,320.0,1113.0,4.5,1110.0,57.0,1325.0,100.0,1.0,0.0,1161.0,10.3,92.0,0.8,0.0,0.0
20221103,13.8,1.4,2255.0,16.3,1145.0,11.3,8.85,0.0,14.9,8.9,3.4,18.6,120.0,1310.0,11.0,130.0,1333.0,16.5,1329.0,51.0,905.0,100.0,1.0,0.0,763.0,10.4,79.0,0.6,0.0,0.0
20221104,15.0,3.1,354.0,9.4,838.0,6.1,6.25,0.0,6.3,6.3,1.5,10.4,130.0,847.0,5.4,150.0,758.0,9.6,847.0,70.0,820.0,100.0,310.0,0.0,1250.0,8.6,92.0,0.4,0.0,0.0
20221105,0.0,3.7,1756.0,10.6,1158.0,6.1,7.15,0.0,6.9,7.2,1.5,7.1,320.0,1200.0,4.4,330.0,1123.0,6.6,1200.0,68.0,1329.0,100.0,2238.0,0.0,1132.0,8.5,91.0,0.7,0.0,0.0
20221106,0.0,0.2,625.0,16.5,1401.0,7.8,8.35,0.0,16.3,8.4,1.4,10.3,180.0,1220.0,4.9,180.0,1335.0,8.8,1220.0,31.0,1349.0,100.0,1.0,110.0,743.0,7.6,76.0,1.1,0.0,0.0
20221107,0.0,2.4,404.0,18.5,1201.0,8.1,10.45,0.0,16.1,10.5,1.0,5.9,320.0,1256.0,3.1,310.0,1246.0,5.5,1256.0,40.0,1158.0,100.0,433.0,6.0,974.0,8.6,82.0,1.1,0.0,0.0
20221108,14.4,2.3,1949.0,19.3,1303.0,14.9,10.8,0.0,17.0,10.8,3.6,14.7,170.0,1250.0,7.0,170.0,1253.0,12.8,1250.0,43.0,756.0,92.0,1.0,0.0,85.0,9.3,55.0,1.9,0.0,0.0
20221109,21.0,9.8,1740.0,13.2,1037.0,11.2,11.5,0.0,3.4,11.5,1.2,9.5,270.0,1306.0,3.9,160.0,1155.0,7.9,1306.0,69.0,23.0,100.0,2313.0,0.0,1388.0,12.6,94.0,0.2,0.0,0.0
20221110,0.0,4.5,612.0,15.7,1331.0,10.0,10.1,0.0,11.2,10.1,1.4,5.2,310.0,1452.0,3.2,320.0,941.0,4.6,1452.0,68.0,1423.0,100.0,17.0,0.0,1217.0,11.2,92.0,0.6,0.0,0.0
20221111,0.2,4.0,732.0,18.0,1512.0,8.9,11.0,0.0,14.0,11.0,0.7,5.1,320.0,1330.0,3.4,320.0,1333.0,4.8,1332.0,60.0,1515.0,100.0,344.0,0.0,1115.0,10.2,91.0,0.6,0.0,0.0
20221112,0.0,1.7,623.0,16.5,1401.0,8.1,9.1,0.0,14.8,9.1,0.7,3.1,340.0,1300.0,2.3,320.0,1239.0,3.0,1300.0,59.0,1429.0,100.0,1.0,0.0,1156.0,9.7,91.0,0.6,0.0,0.0
20221113,0.2,0.3,518.0,12.9,1400.0,7.1,6.6,0.0,12.6,6.6,1.1,13.6,150.0,2242.0,6.3,150.0,2237.0,11.7,2202.0,60.0,2044.0,100.0,26.0,0.0,1154.0,8.8,88.0,0.6,0.0,0.0
20221114,4.2,5.3,1905.0,16.0,1330.0,13.0,10.65,0.0,10.7,10.7,3.9,13.5,190.0,1257.0,5.9,170.0,1414.0,11.5,629.0,46.0,1122.0,88.0,2038.0,0.0,206.0,9.3,63.0,1.8,0.0,0.0
20221115,14.0,9.7,418.0,14.5,1226.0,12.3,12.1,0.0,4.8,12.1,2.7,13.1,230.0,2238.0,5.5,220.0,2246.0,11.2,2238.0,62.0,854.0,97.0,2135.0,0.0,862.0,11.3,80.0,1.0,0.0,0.0
20221116,0.8,6.0,721.0,14.8,1245.0,10.5,10.4,0.0,8.8,10.4,2.4,16.0,150.0,2318.0,8.4,140.0,2354.0,13.7,2318.0,54.0,1240.0,100.0,402.0,0.0,598.0,9.7,77.0,1.0,0.0,0.0
20221117,11.2,9.5,1920.0,15.5,1221.0,11.9,12.5,0.0,6.0,12.5,3.4,20.3,140.0,26.0,9.2,140.0,12.0,17.1,26.0,55.0,931.0,97.0,2035.0,0.0,509.0,10.3,75.0,1.5,0.0,0.0
20221118,5.1,3.5,1731.0,10.0,1228.0,6.5,6.75,0.0,6.5,6.8,1.4,9.0,250.0,328.0,4.0,290.0,321.0,8.2,328.0,68.0,1223.0,99.0,2000.0,0.0,1325.0,8.8,91.0,0.4,0.0,0.0
20221119,4.6,3.5,334.0,9.3,1212.0,5.1,6.4,0.0,5.8,6.4,1.2,8.6,340.0,1535.0,4.5,330.0,1231.0,7.7,1535.0,73.0,1216.0,100.0,256.0,0.0,1414.0,8.2,93.0,0.4,0.0,0.0
20221120,2.6,1.5,0.0,9.0,1238.0,5.0,5.25,0.0,7.5,5.3,1.6,8.4,190.0,1723.0,3.8,200.0,1730.0,7.2,1723.0,64.0,1244.0,100.0,154.0,0.0,1152.0,7.8,90.0,0.4,0.0,0.0
20221121,9.2,3.4,732.0,9.1,1252.0,6.3,6.25,0.0,5.7,6.3,2.8,16.2,160.0,1520.0,7.8,160.0,1540.0,14.6,1640.0,53.0,1234.0,98.0,316.0,0.0,1117.0,8.1,85.0,0.6,0.0,0.0
20221122,4.4,2.3,515.0,7.5,1209.0,4.4,4.9,19.0,5.2,4.9,1.3,8.1,180.0,618.0,4.1,310.0,1940.0,7.3,618.0,77.0,1214.0,99.0,552.0,0.0,1429.0,7.7,92.0,0.4,0.0,0.0
20221123,9.8,-1.6,226.0,9.0,1131.0,4.5,3.7,305.0,10.6,3.7,2.1,12.7,140.0,1208.0,6.7,160.0,1328.0,11.3,1208.0,62.0,959.0,100.0,133.0,0.0,1232.0,7.7,91.0,0.3,0.0,0.0
20221124,0.2,3.6,1912.0,11.9,1250.0,6.5,7.75,0.0,8.3,7.8,1.2,5.6,200.0,1149.0,2.9,200.0,1149.0,5.0,1148.0,60.0,1152.0,100.0,231.0,0.0,1183.0,8.6,89.0,0.6,0.0,0.0
20221125,5.2,1.9,539.0,9.0,1343.0,5.1,5.45,0.0,7.1,5.5,1.0,9.6,350.0,1935.0,4.5,340.0,1937.0,9.3,1935.0,88.0,1326.0,100.0,621.0,0.0,1440.0,8.6,97.0,0.3,0.0,0.0
20221126,0.0,0.6,440.0,9.4,1350.0,3.9,5.0,0.0,8.8,5.0,0.8,4.8,310.0,214.0,3.0,320.0,218.0,4.5,214.0,73.0,1304.0,100.0,19.0,0.0,1362.0,7.7,95.0,0.3,0.0,0.0
20221127,0.0,-0.2,528.0,12.3,1217.0,7.1,6.05,40.0,12.5,6.1,3.1,11.3,190.0,2318.0,6.0,200.0,2010.0,10.1,2340.0,38.0,1220.0,100.0,110.0,96.0,515.0,6.0,64.0,1.4,0.0,0.0
